game,turn,player,move,land_square,nodes,time_ms,pruning_ratio,score_p0,score_p1,heuristic,depth,game_phase,suboptimal,score_deviation,score_loss,operator_blind
1,27,1,"[[1, 2], [2, 1]]","[2, 1]",86,23.8035,0.808,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
1,28,0,"[[2, 5], [1, 6]]","[1, 6]",71,19.9831,0.8767,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
1,29,1,"[[0, 7], [2, 5]]","[2, 5]",22,5.0404,0.6562,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
1,30,0,"[[5, 0], [4, 1]]","[4, 1]",57,9.4731,0.8728,-22,100.0,greedy,3,midgame,True,0,0.0,False
1,31,1,"[[3, 0], [5, 2]]","[5, 2]",21,3.1207,0.6719,-22,100.0,greedy,3,midgame,False,0.0,0.0,False
1,32,0,"[[7, 4], [6, 3]]","[6, 3]",55,9.1672,0.8568,-22,112.0,greedy,3,midgame,False,0.0,0.0,False
1,33,1,"[[5, 2], [7, 4]]","[7, 4]",18,2.0947,0.7188,-22,112.0,greedy,3,midgame,False,0.0,0.0,False
1,34,0,"[[7, 2], [6, 1]]","[6, 1]",71,11.2934,0.7227,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
1,35,1,"[[2, 1], [3, 0]]","[3, 0]",105,17.7734,0.8177,-22,114.0,greedy,3,midgame,True,0.0,0.0,True
1,36,0,"[[6, 1], [5, 0]]","[5, 0]",41,10.463,0.8398,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
1,37,1,"[[2, 3], [3, 2]]","[3, 2]",103,13.222,0.7988,-22,114.0,greedy,3,midgame,False,0.0,0.0,True
1,38,0,"[[5, 0], [4, 1]]","[4, 1]",14,3.6166,0.9271,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
1,39,1,"[[3, 0], [5, 2]]","[5, 2]",25,4.8375,0.8047,-22,114.0,greedy,3,midgame,False,0.0,0.0,True
1,40,0,"[[7, 6], [6, 7]]","[6, 7]",22,4.8575,0.8281,-22,128.0,greedy,3,midgame,True,0,0.0,False
1,41,1,"[[5, 2], [6, 1]]","[6, 1]",73,9.0437,0.8733,-22,128.0,greedy,3,midgame,False,0.0,0.0,True
1,42,0,"[[6, 7], [5, 6]]","[5, 6]",21,9.9776,0.6719,-22,128.0,greedy,3,midgame,False,0.0,0.0,False
1,43,1,"[[3, 6], [4, 7]]","[4, 7]",77,18.4038,0.8663,-22,128.0,greedy,3,midgame,False,0.0,0.0,True
1,44,0,"[[5, 6], [4, 5]]","[4, 5]",22,3.8943,0.6562,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
1,45,1,"[[6, 1], [7, 0]]","[7, 0]",63,8.8017,0.9016,-22,156.0,greedy,3,midgame,True,144.0,144.0,True
1,46,0,"[[4, 5], [3, 4]]","[3, 4]",5,0.576,0.9609,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
1,47,1,"[[2, 5], [4, 3]]","[4, 3]",2,0.2522,0.9688,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
2,0,0,"[[6, 1], [5, 0]]","[5, 0]",83,29.0668,0.8147,0,0,greedy,3,opening,False,0,0.0,False
