game,turn,player,move,land_square,nodes,time_ms,pruning_ratio,score_p0,score_p1,heuristic,depth,game_phase,suboptimal,score_deviation,score_loss,operator_blind
6,52,0,"[[1, 0], [0, 1]]","[0, 1]",19,4.8664,0.525,0,317.0,piece_count,2,endgame,False,0.0,0.0,False
6,53,1,"[[3, 0], [4, 1]]","[4, 1]",22,4.9415,0.6944,0,317.0,piece_count,2,endgame,False,0.0,0.0,True
6,54,0,"[[0, 1], [1, 0]]","[1, 0]",15,3.7901,0.5312,0,318.0,piece_count,2,endgame,False,0.0,0.0,True
6,55,1,"[[4, 5], [5, 6]]","[5, 6]",18,3.7305,0.6786,0,318.0,piece_count,2,endgame,True,100.0,0.0,True
6,56,0,"[[1, 0], [0, 1]]","[0, 1]",15,3.3598,0.5312,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
6,57,1,"[[5, 2], [6, 1]]","[6, 1]",18,4.8785,0.6786,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
6,58,0,"[[0, 1], [1, 0]]","[1, 0]",26,7.0126,0.1875,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
6,59,1,"[[6, 1], [7, 2]]","[7, 2]",22,5.5671,0.6071,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
6,60,0,"[[1, 0], [0, 1]]","[0, 1]",17,4.3106,0.4688,0,444.0,piece_count,2,endgame,True,0,0.0,False
6,61,1,"[[4, 1], [5, 2]]","[5, 2]",23,5.3861,0.6806,0,444.0,piece_count,2,endgame,False,0.0,0.0,True
6,62,0,"[[0, 1], [1, 0]]","[1, 0]",20,5.4131,0.5,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
6,63,1,"[[5, 2], [6, 1]]","[6, 1]",25,6.5236,0.6875,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
6,64,0,"[[1, 0], [0, 1]]","[0, 1]",17,3.6321,0.575,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
6,65,1,"[[4, 3], [5, 2]]","[5, 2]",19,5.2423,0.6607,0,460.0,piece_count,2,endgame,True,0.0,0.0,True
6,66,0,"[[0, 1], [1, 0]]","[1, 0]",18,4.7934,0.55,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
6,67,1,"[[3, 2], [4, 3]]","[4, 3]",21,5.5065,0.6719,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
6,68,0,"[[1, 0], [0, 1]]","[0, 1]",16,3.7267,0.6,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
6,69,1,"[[5, 2], [6, 3]]","[6, 3]",17,3.2585,0.6458,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
6,70,0,"[[0, 1], [1, 0]]","[1, 0]",26,4.7169,0.35,0,725.0,piece_count,2,endgame,False,0,0.0,True
6,71,1,"[[6, 3], [7, 4]]","[7, 4]",19,4.2796,0.525,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
6,72,0,"[[1, 0], [0, 1]]","[0, 1]",18,3.4003,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,False
6,73,1,"[[4, 3], [5, 2]]","[5, 2]",21,5.4595,0.6719,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
6,74,0,"[[0, 1], [1, 0]]","[1, 0]",18,4.653,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
6,75,1,"[[5, 2], [6, 3]]","[6, 3]",21,5.6007,0.6719,0,725.0,piece_count,2,endgame,True,144.0,0.0,False
6,76,0,"[[1, 0], [0, 1]]","[0, 1]",14,2.5399,0.65,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
6,77,1,"[[5, 6], [6, 5]]","[6, 5]",12,2.912,0.625,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
6,78,0,"[[0, 1], [1, 0]]","[1, 0]",9,1.8492,0.7188,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
6,79,1,"[[4, 7], [5, 6]]","[5, 6]",6,1.5278,0.25,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
6,80,0,"[[1, 0], [0, 1]]","[0, 1]",9,2.0351,0.7188,0,869.0,piece_count,2,endgame,False,0,0.0,False
6,81,1,"[[5, 6], [6, 7]]","[6, 7]",5,1.0397,0.375,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
6,82,0,"[[0, 1], [1, 0]]","[1, 0]",4,0.9797,0.8333,0,899.0,piece_count,2,endgame,False,0.0,0.0,True
7,0,0,"[[6, 1], [5, 0]]","[5, 0]",21,7.3647,0.625,0,0,piece_count,2,opening,False,0,0.0,False
7,1,1,"[[1, 0], [2, 1]]","[2, 1]",22,6.7518,0.6071,0,0,piece_count,2,opening,False,0.0,0.0,True
7,2,0,"[[5, 0], [4, 1]]","[4, 1]",24,7.9062,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
7,3,1,"[[0, 1], [1, 0]]","[1, 0]",25,7.5123,0.6094,0,1.0,piece_count,2,opening,False,0.0,0.0,True
7,4,0,"[[4, 1], [3, 0]]","[3, 0]",24,10.4184,0.6667,0,1.0,piece_count,2,opening,False,0.0,0.0,False
7,5,1,"[[1, 4], [2, 3]]","[2, 3]",19,5.4066,0.6042,0,1.0,piece_count,2,opening,False,0.0,0.0,True
7,6,0,"[[6, 3], [5, 2]]","[5, 2]",21,6.489,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
7,7,1,"[[0, 3], [1, 4]]","[1, 4]",23,7.2932,0.5893,0,1.0,piece_count,2,opening,False,0.0,0.0,True
7,8,0,"[[5, 2], [4, 1]]","[4, 1]",24,8.5189,0.6667,0,1.0,piece_count,2,opening,False,0.0,0.0,False
7,9,1,"[[1, 4], [2, 5]]","[2, 5]",20,6.3517,0.5833,0,1.0,piece_count,2,opening,False,0.0,0.0,True
7,10,0,"[[6, 5], [5, 4]]","[5, 4]",24,7.7999,0.625,0,1.0,piece_count,2,opening,True,0,0.0,False
7,11,1,"[[0, 5], [1, 4]]","[1, 4]",24,8.0557,0.5714,0,1.0,piece_count,2,opening,False,0.0,0.0,True
7,12,0,"[[5, 4], [4, 3]]","[4, 3]",27,9.1646,0.6625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
7,13,1,"[[1, 6], [2, 7]]","[2, 7]",22,7.5078,0.5417,0,1.0,piece_count,2,opening,False,0.0,0.0,True
7,14,0,"[[6, 7], [5, 6]]","[5, 6]",27,9.6989,0.6625,0,31.0,piece_count,2,opening,False,0.0,0.0,False
7,15,1,"[[0, 7], [1, 6]]","[1, 6]",26,8.9231,0.5357,0,31.0,piece_count,2,opening,True,0.0,0.0,True
7,16,0,"[[5, 6], [4, 5]]","[4, 5]",30,9.8536,0.6875,0,31.0,piece_count,2,opening,False,0.0,0.0,False
7,17,1,"[[2, 5], [3, 6]]","[3, 6]",24,7.9334,0.5,0,31.0,piece_count,2,opening,False,0.0,0.0,False
7,18,0,"[[4, 1], [3, 2]]","[3, 2]",25,7.7531,0.7159,0,112.0,piece_count,2,opening,False,0.0,0.0,False
7,19,1,"[[3, 6], [5, 4]]","[5, 4]",21,6.2349,0.0,0,112.0,piece_count,2,opening,False,0.0,0.0,False
7,20,0,"[[7, 0], [6, 1]]","[6, 1]",19,4.8716,0.7031,0,139.0,piece_count,2,midgame,True,0,0.0,False
7,21,1,"[[2, 3], [4, 1]]","[4, 1]",11,3.5362,0.0,0,139.0,piece_count,2,midgame,False,0.0,0.0,False
7,22,0,"[[4, 3], [3, 4]]","[3, 4]",28,6.1047,0.6111,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
7,23,1,"[[1, 4], [2, 3]]","[2, 3]",29,9.2008,0.6375,0,153.0,piece_count,2,midgame,False,0.0,0.0,True
7,24,0,"[[3, 4], [2, 5]]","[2, 5]",17,4.389,0.7344,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
7,25,1,"[[1, 6], [3, 4]]","[3, 4]",9,2.5415,0.0,0,153.0,piece_count,2,midgame,True,22.0,0.0,False
7,26,0,"[[6, 1], [5, 0]]","[5, 0]",22,6.0084,0.6071,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
7,27,1,"[[2, 1], [3, 2]]","[3, 2]",23,6.4919,0.6406,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
7,28,0,"[[3, 0], [2, 1]]","[2, 1]",15,4.2965,0.7321,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
7,29,1,"[[1, 2], [3, 0]]","[3, 0]",8,2.4779,0.0,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
7,30,0,"[[7, 2], [6, 1]]","[6, 1]",20,6.037,0.5833,0,212.0,piece_count,2,midgame,True,0,0.0,False
7,31,1,"[[1, 0], [2, 1]]","[2, 1]",21,7.349,0.6719,0,212.0,piece_count,2,midgame,False,0.0,0.0,True
7,32,0,"[[7, 4], [6, 5]]","[6, 5]",16,4.6608,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
7,33,1,"[[3, 4], [4, 3]]","[4, 3]",15,3.0191,0.6875,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
7,34,0,"[[6, 5], [5, 6]]","[5, 6]",13,3.6998,0.4583,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
7,35,1,"[[2, 3], [3, 4]]","[3, 4]",17,4.4515,0.6458,0,213.0,piece_count,2,midgame,True,0.0,0.0,True
7,36,0,"[[5, 6], [4, 7]]","[4, 7]",16,4.7524,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
7,37,1,"[[3, 4], [4, 5]]","[4, 5]",16,5.4095,0.6667,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
7,38,0,"[[4, 7], [3, 6]]","[3, 6]",13,4.0412,0.5938,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
7,39,1,"[[4, 1], [5, 2]]","[5, 2]",14,6.634,0.65,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
7,40,0,"[[3, 6], [2, 5]]","[2, 5]",9,2.3401,0.7188,0,241.0,piece_count,2,midgame,True,0,0.0,False
7,41,1,"[[5, 2], [7, 0]]","[7, 0]",7,2.1513,0.125,0,241.0,piece_count,2,midgame,False,0.0,0.0,False
7,42,0,"[[2, 5], [1, 4]]","[1, 4]",18,6.9258,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
7,43,1,"[[2, 7], [3, 6]]","[3, 6]",21,7.9665,0.6719,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
7,44,0,"[[1, 4], [0, 3]]","[0, 3]",18,6.427,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
7,45,1,"[[3, 0], [4, 1]]","[4, 1]",20,7.4239,0.6875,0,260.0,piece_count,2,midgame,True,143.0,143.0,True
7,46,0,"[[0, 3], [1, 2]]","[1, 2]",16,5.964,0.5,0,261.0,piece_count,2,midgame,False,0.0,0.0,False
7,47,1,"[[2, 1], [3, 0]]","[3, 0]",22,7.6203,0.6562,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
7,48,0,"[[1, 2], [0, 1]]","[0, 1]",19,6.938,0.6042,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
7,49,1,"[[3, 6], [4, 7]]","[4, 7]",18,6.186,0.6786,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
7,50,0,"[[0, 1], [1, 0]]","[1, 0]",15,5.3563,0.5312,0,291.0,piece_count,2,endgame,True,0,0.0,True
7,51,1,"[[4, 1], [5, 2]]","[5, 2]",19,6.8877,0.6607,0,291.0,piece_count,2,endgame,False,0.0,0.0,True
7,52,0,"[[1, 0], [0, 1]]","[0, 1]",19,7.2963,0.525,0,317.0,piece_count,2,endgame,False,0.0,0.0,False
7,53,1,"[[3, 0], [4, 1]]","[4, 1]",22,10.4768,0.6944,0,317.0,piece_count,2,endgame,False,0.0,0.0,True
7,54,0,"[[0, 1], [1, 0]]","[1, 0]",15,5.1403,0.5312,0,318.0,piece_count,2,endgame,False,0.0,0.0,True
7,55,1,"[[4, 5], [5, 6]]","[5, 6]",18,6.3243,0.6786,0,318.0,piece_count,2,endgame,True,100.0,0.0,True
7,56,0,"[[1, 0], [0, 1]]","[0, 1]",15,5.7993,0.5312,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
7,57,1,"[[5, 2], [6, 1]]","[6, 1]",18,5.599,0.6786,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
7,58,0,"[[0, 1], [1, 0]]","[1, 0]",26,11.0815,0.1875,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
7,59,1,"[[6, 1], [7, 2]]","[7, 2]",22,12.4798,0.6071,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
7,60,0,"[[1, 0], [0, 1]]","[0, 1]",17,6.1033,0.4688,0,444.0,piece_count,2,endgame,True,0,0.0,False
7,61,1,"[[4, 1], [5, 2]]","[5, 2]",23,9.4898,0.6806,0,444.0,piece_count,2,endgame,False,0.0,0.0,True
7,62,0,"[[0, 1], [1, 0]]","[1, 0]",20,7.4716,0.5,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
7,63,1,"[[5, 2], [6, 1]]","[6, 1]",25,11.3797,0.6875,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
7,64,0,"[[1, 0], [0, 1]]","[0, 1]",17,8.8923,0.575,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
7,65,1,"[[4, 3], [5, 2]]","[5, 2]",19,9.3157,0.6607,0,460.0,piece_count,2,endgame,True,0.0,0.0,True
7,66,0,"[[0, 1], [1, 0]]","[1, 0]",18,7.1211,0.55,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
7,67,1,"[[3, 2], [4, 3]]","[4, 3]",21,14.0293,0.6719,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
7,68,0,"[[1, 0], [0, 1]]","[0, 1]",16,7.0243,0.6,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
7,69,1,"[[5, 2], [6, 3]]","[6, 3]",17,9.7694,0.6458,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
7,70,0,"[[0, 1], [1, 0]]","[1, 0]",26,19.1686,0.35,0,725.0,piece_count,2,endgame,False,0,0.0,True
7,71,1,"[[6, 3], [7, 4]]","[7, 4]",19,14.5459,0.525,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
7,72,0,"[[1, 0], [0, 1]]","[0, 1]",18,8.6498,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,False
7,73,1,"[[4, 3], [5, 2]]","[5, 2]",21,16.2024,0.6719,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
7,74,0,"[[0, 1], [1, 0]]","[1, 0]",18,12.135,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
7,75,1,"[[5, 2], [6, 3]]","[6, 3]",21,13.2923,0.6719,0,725.0,piece_count,2,endgame,True,144.0,0.0,False
7,76,0,"[[1, 0], [0, 1]]","[0, 1]",14,7.7257,0.65,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
7,77,1,"[[5, 6], [6, 5]]","[6, 5]",12,7.5712,0.625,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
7,78,0,"[[0, 1], [1, 0]]","[1, 0]",9,3.5594,0.7188,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
7,79,1,"[[4, 7], [5, 6]]","[5, 6]",6,4.5815,0.25,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
7,80,0,"[[1, 0], [0, 1]]","[0, 1]",9,3.1834,0.7188,0,869.0,piece_count,2,endgame,False,0,0.0,False
7,81,1,"[[5, 6], [6, 7]]","[6, 7]",5,2.1715,0.375,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
7,82,0,"[[0, 1], [1, 0]]","[1, 0]",4,2.8095,0.8333,0,899.0,piece_count,2,endgame,False,0.0,0.0,True
8,0,0,"[[6, 1], [5, 0]]","[5, 0]",21,10.9782,0.625,0,0,piece_count,2,opening,False,0,0.0,False
8,1,1,"[[1, 0], [2, 1]]","[2, 1]",22,10.2839,0.6071,0,0,piece_count,2,opening,False,0.0,0.0,True
8,2,0,"[[5, 0], [4, 1]]","[4, 1]",24,10.9735,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
8,3,1,"[[0, 1], [1, 0]]","[1, 0]",25,11.9526,0.6094,0,1.0,piece_count,2,opening,False,0.0,0.0,True
8,4,0,"[[4, 1], [3, 0]]","[3, 0]",24,14.02,0.6667,0,1.0,piece_count,2,opening,False,0.0,0.0,False
8,5,1,"[[1, 4], [2, 3]]","[2, 3]",19,13.9003,0.6042,0,1.0,piece_count,2,opening,False,0.0,0.0,True
8,6,0,"[[6, 3], [5, 2]]","[5, 2]",21,11.543,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
8,7,1,"[[0, 3], [1, 4]]","[1, 4]",23,11.1382,0.5893,0,1.0,piece_count,2,opening,False,0.0,0.0,True
8,8,0,"[[5, 2], [4, 1]]","[4, 1]",24,10.3359,0.6667,0,1.0,piece_count,2,opening,False,0.0,0.0,False
8,9,1,"[[1, 4], [2, 5]]","[2, 5]",20,10.8156,0.5833,0,1.0,piece_count,2,opening,False,0.0,0.0,True
8,10,0,"[[6, 5], [5, 4]]","[5, 4]",24,16.4256,0.625,0,1.0,piece_count,2,opening,True,0,0.0,False
8,11,1,"[[0, 5], [1, 4]]","[1, 4]",24,14.7424,0.5714,0,1.0,piece_count,2,opening,False,0.0,0.0,True
8,12,0,"[[5, 4], [4, 3]]","[4, 3]",27,20.2403,0.6625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
8,13,1,"[[1, 6], [2, 7]]","[2, 7]",22,8.7292,0.5417,0,1.0,piece_count,2,opening,False,0.0,0.0,True
8,14,0,"[[6, 7], [5, 6]]","[5, 6]",27,9.9325,0.6625,0,31.0,piece_count,2,opening,False,0.0,0.0,False
8,15,1,"[[0, 7], [1, 6]]","[1, 6]",26,11.0271,0.5357,0,31.0,piece_count,2,opening,True,0.0,0.0,True
8,16,0,"[[5, 6], [4, 5]]","[4, 5]",30,13.3455,0.6875,0,31.0,piece_count,2,opening,False,0.0,0.0,False
8,17,1,"[[2, 5], [3, 6]]","[3, 6]",24,9.7041,0.5,0,31.0,piece_count,2,opening,False,0.0,0.0,False
8,18,0,"[[4, 1], [3, 2]]","[3, 2]",25,7.7598,0.7159,0,112.0,piece_count,2,opening,False,0.0,0.0,False
8,19,1,"[[3, 6], [5, 4]]","[5, 4]",21,5.934,0.0,0,112.0,piece_count,2,opening,False,0.0,0.0,False
8,20,0,"[[7, 0], [6, 1]]","[6, 1]",19,5.4996,0.7031,0,139.0,piece_count,2,midgame,True,0,0.0,False
8,21,1,"[[2, 3], [4, 1]]","[4, 1]",11,1.6389,0.0,0,139.0,piece_count,2,midgame,False,0.0,0.0,False
8,22,0,"[[4, 3], [3, 4]]","[3, 4]",28,4.2682,0.6111,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
8,23,1,"[[1, 4], [2, 3]]","[2, 3]",29,4.3709,0.6375,0,153.0,piece_count,2,midgame,False,0.0,0.0,True
8,24,0,"[[3, 4], [2, 5]]","[2, 5]",17,4.427,0.7344,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
8,25,1,"[[1, 6], [3, 4]]","[3, 4]",9,2.5518,0.0,0,153.0,piece_count,2,midgame,True,22.0,0.0,False
8,26,0,"[[6, 1], [5, 0]]","[5, 0]",22,6.5591,0.6071,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
8,27,1,"[[2, 1], [3, 2]]","[3, 2]",23,5.8548,0.6406,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
8,28,0,"[[3, 0], [2, 1]]","[2, 1]",15,3.8145,0.7321,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
8,29,1,"[[1, 2], [3, 0]]","[3, 0]",8,2.2693,0.0,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
8,30,0,"[[7, 2], [6, 1]]","[6, 1]",20,7.2176,0.5833,0,212.0,piece_count,2,midgame,True,0,0.0,False
8,31,1,"[[1, 0], [2, 1]]","[2, 1]",21,10.5002,0.6719,0,212.0,piece_count,2,midgame,False,0.0,0.0,True
8,32,0,"[[7, 4], [6, 5]]","[6, 5]",16,7.9999,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
8,33,1,"[[3, 4], [4, 3]]","[4, 3]",15,5.7089,0.6875,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
8,34,0,"[[6, 5], [5, 6]]","[5, 6]",13,4.9667,0.4583,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
8,35,1,"[[2, 3], [3, 4]]","[3, 4]",17,6.5198,0.6458,0,213.0,piece_count,2,midgame,True,0.0,0.0,True
8,36,0,"[[5, 6], [4, 7]]","[4, 7]",16,7.3018,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
8,37,1,"[[3, 4], [4, 5]]","[4, 5]",16,7.5881,0.6667,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
8,38,0,"[[4, 7], [3, 6]]","[3, 6]",13,17.8683,0.5938,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
8,39,1,"[[4, 1], [5, 2]]","[5, 2]",14,5.5757,0.65,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
8,40,0,"[[3, 6], [2, 5]]","[2, 5]",9,3.3889,0.7188,0,241.0,piece_count,2,midgame,True,0,0.0,False
8,41,1,"[[5, 2], [7, 0]]","[7, 0]",7,2.4948,0.125,0,241.0,piece_count,2,midgame,False,0.0,0.0,False
8,42,0,"[[2, 5], [1, 4]]","[1, 4]",18,6.5687,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
8,43,1,"[[2, 7], [3, 6]]","[3, 6]",21,17.441,0.6719,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
8,44,0,"[[1, 4], [0, 3]]","[0, 3]",18,6.6354,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
8,45,1,"[[3, 0], [4, 1]]","[4, 1]",20,17.8592,0.6875,0,260.0,piece_count,2,midgame,True,143.0,143.0,True
8,46,0,"[[0, 3], [1, 2]]","[1, 2]",16,8.0538,0.5,0,261.0,piece_count,2,midgame,False,0.0,0.0,False
8,47,1,"[[2, 1], [3, 0]]","[3, 0]",22,8.2259,0.6562,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
8,48,0,"[[1, 2], [0, 1]]","[0, 1]",19,16.5818,0.6042,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
8,49,1,"[[3, 6], [4, 7]]","[4, 7]",18,36.0463,0.6786,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
8,50,0,"[[0, 1], [1, 0]]","[1, 0]",15,8.1544,0.5312,0,291.0,piece_count,2,endgame,True,0,0.0,True
8,51,1,"[[4, 1], [5, 2]]","[5, 2]",19,52.0327,0.6607,0,291.0,piece_count,2,endgame,False,0.0,0.0,True
8,52,0,"[[1, 0], [0, 1]]","[0, 1]",19,103.6549,0.525,0,317.0,piece_count,2,endgame,False,0.0,0.0,False
8,53,1,"[[3, 0], [4, 1]]","[4, 1]",22,49.3894,0.6944,0,317.0,piece_count,2,endgame,False,0.0,0.0,True
8,54,0,"[[0, 1], [1, 0]]","[1, 0]",15,143.2593,0.5312,0,318.0,piece_count,2,endgame,False,0.0,0.0,True
8,55,1,"[[4, 5], [5, 6]]","[5, 6]",18,7.5703,0.6786,0,318.0,piece_count,2,endgame,True,100.0,0.0,True
8,56,0,"[[1, 0], [0, 1]]","[0, 1]",15,20.3667,0.5312,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
8,57,1,"[[5, 2], [6, 1]]","[6, 1]",18,10.3307,0.6786,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
8,58,0,"[[0, 1], [1, 0]]","[1, 0]",26,14.7283,0.1875,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
8,59,1,"[[6, 1], [7, 2]]","[7, 2]",22,49.4931,0.6071,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
8,60,0,"[[1, 0], [0, 1]]","[0, 1]",17,27.3333,0.4688,0,444.0,piece_count,2,endgame,True,0,0.0,False
8,61,1,"[[4, 1], [5, 2]]","[5, 2]",23,23.6778,0.6806,0,444.0,piece_count,2,endgame,False,0.0,0.0,True
8,62,0,"[[0, 1], [1, 0]]","[1, 0]",20,40.0593,0.5,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
8,63,1,"[[5, 2], [6, 1]]","[6, 1]",25,29.6617,0.6875,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
8,64,0,"[[1, 0], [0, 1]]","[0, 1]",17,49.3004,0.575,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
8,65,1,"[[4, 3], [5, 2]]","[5, 2]",19,26.2668,0.6607,0,460.0,piece_count,2,endgame,True,0.0,0.0,True
8,66,0,"[[0, 1], [1, 0]]","[1, 0]",18,9.1517,0.55,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
8,67,1,"[[3, 2], [4, 3]]","[4, 3]",21,32.6688,0.6719,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
8,68,0,"[[1, 0], [0, 1]]","[0, 1]",16,8.9593,0.6,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
8,69,1,"[[5, 2], [6, 3]]","[6, 3]",17,8.3971,0.6458,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
8,70,0,"[[0, 1], [1, 0]]","[1, 0]",26,50.2243,0.35,0,725.0,piece_count,2,endgame,False,0,0.0,True
8,71,1,"[[6, 3], [7, 4]]","[7, 4]",19,35.0142,0.525,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
8,72,0,"[[1, 0], [0, 1]]","[0, 1]",18,7.8015,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,False
8,73,1,"[[4, 3], [5, 2]]","[5, 2]",21,37.4503,0.6719,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
8,74,0,"[[0, 1], [1, 0]]","[1, 0]",18,17.087,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
8,75,1,"[[5, 2], [6, 3]]","[6, 3]",21,11.4944,0.6719,0,725.0,piece_count,2,endgame,True,144.0,0.0,False
8,76,0,"[[1, 0], [0, 1]]","[0, 1]",14,8.7261,0.65,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
8,77,1,"[[5, 6], [6, 5]]","[6, 5]",12,6.0799,0.625,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
8,78,0,"[[0, 1], [1, 0]]","[1, 0]",9,5.0387,0.7188,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
8,79,1,"[[4, 7], [5, 6]]","[5, 6]",6,5.2259,0.25,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
8,80,0,"[[1, 0], [0, 1]]","[0, 1]",9,7.6406,0.7188,0,869.0,piece_count,2,endgame,False,0,0.0,False
8,81,1,"[[5, 6], [6, 7]]","[6, 7]",5,2.5592,0.375,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
8,82,0,"[[0, 1], [1, 0]]","[1, 0]",4,1.9858,0.8333,0,899.0,piece_count,2,endgame,False,0.0,0.0,True
9,0,0,"[[6, 1], [5, 0]]","[5, 0]",21,14.0719,0.625,0,0,piece_count,2,opening,False,0,0.0,False
9,1,1,"[[1, 0], [2, 1]]","[2, 1]",22,13.8688,0.6071,0,0,piece_count,2,opening,False,0.0,0.0,True
9,2,0,"[[5, 0], [4, 1]]","[4, 1]",24,21.4164,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
9,3,1,"[[0, 1], [1, 0]]","[1, 0]",25,23.52,0.6094,0,1.0,piece_count,2,opening,False,0.0,0.0,True
